player,player_id,team_prev,position,age,gp_prev,pts_prev,pred_pts,pred_pts_low,pred_pts_high,reb_prev,pred_reb,pred_reb_low,pred_reb_high,ast_prev,pred_ast,pred_ast_low,pred_ast_high,stl_prev,pred_stl,pred_stl_low,pred_stl_high,blk_prev,pred_blk,pred_blk_low,pred_blk_high,fg3m_prev,pred_fg3m,pred_fg3m_low,pred_fg3m_high,tov_prev,pred_tov,pred_tov_low,pred_tov_high,min_prev,pred_min,pred_min_low,pred_min_high,pred_gp,pred_gp_low,pred_gp_high,fgm_prev,pred_fgm,pred_fgm_low,pred_fgm_high,fga_prev,pred_fga,pred_fga_low,pred_fga_high,ftm_prev,pred_ftm,pred_ftm_low,pred_ftm_high,fta_prev,pred_fta,pred_fta_low,pred_fta_high,pred_fg_pct,pred_ft_pct,z_PTS,z_REB,z_AST,z_STL,z_BLK,z_FG3M,z_TOV,z_FG_PCT,z_FT_PCT,value_total,value_points_league,n_prior_seasons,team_changed,role_change,flags
RJ Barrett,barrerj01,TOR,SF,26.633812457221083,57.0,19.263157894736842,19.57983676808212,16.09371855408377,23.118796460799327,5.2631578947368425,5.306951676756738,4.053751778459547,6.539870440660274,3.3157894736842106,3.548646834646876,2.6506843629963184,4.512088003364618,0.7368421052631579,0.7981689898203712,0.5239500386243635,1.0822107678925104,0.3333333333333333,0.3652881418272318,0.15204663839156315,0.5956229031329885,1.6842105263157894,1.6856388924102867,1.1575596204458702,2.267139159996939,1.736842105263158,1.846149180823787,1.3915995140038446,2.3205571406087153,30.280701754385966,29.837303538002434,23.352623394488223,35.30925529877326,64.57276673706318,40.75776034057053,79.90846538624622,7.035087719298246,6.912947850751326,5.635804044161535,8.21131768705638,14.31578947368421,14.137110163140028,11.551265140803864,16.806941273932065,3.508771929824561,3.4405239787493107,2.6832187984364757,4.237632595810542,4.894736842105263,4.736530623758064,3.8070075526761764,5.695674569325736,0.48899299580869043,0.7263806047177049,0.6217836432486072,0.10090364999256711,-0.13114368140988972,-0.681401804830367,-0.4355505697413832,-0.11634435868631979,0.10269082524316353,0.4026666555763065,-1.3956598948349876,-1.532055535442303,32.91537124627954,2,0,,
Donte DiVincenzo,divindo01,MIN,SG,30.001368925393567,82.0,12.195121951219512,10.766338768053789,7.28022055405544,14.305298460770993,4.097560975609756,3.5182390898840694,2.2650391915868777,4.751157853787605,3.817073170731707,3.46524550350114,2.5672830318505824,4.428686672218882,1.2682926829268293,1.145169835016408,0.8709508838204002,1.429211613088547,0.4146341463414634,0.34218821219751433,0.1289467087618457,0.572522973503271,2.975609756097561,2.7403726247835296,2.212293352819113,3.3218728923701817,1.4390243902439024,1.3229515989274172,0.8684019321074747,1.7973595587123452,30.41219512195122,28.004127240361658,21.519447096847447,33.47607900113248,67.52017666953296,43.70517027304031,82.0,4.134146341463414,3.8511138005594843,2.573969993969693,5.149483636864539,10.182926829268293,9.33046731040674,6.744622288070577,12.000298421198778,0.9512195121951219,0.9791934852603242,0.22188830494748923,1.776302102321556,1.2804878048780488,1.297452586663841,0.3679295155819531,2.256596532231513,0.41274607931632135,0.7547046384008058,-1.2934842004914022,-0.7612539804998186,-0.17644672779022433,0.615455869661431,-0.49517320506456447,1.2522092964300169,0.9370089282228911,-1.1849021407685423,-0.45388429285985826,-1.5604704531600713,23.325216473880733,2,0,,
Deandre Ayton,aytonde01,WAS,C,28.528405201916495,72.0,12.458333333333334,11.060487175558567,7.574368961560218,14.599446868275772,7.986111111111111,7.571255670874011,6.205267781730072,8.915137123528865,0.8194444444444444,0.8575255134065743,0.0,1.8209666821243167,0.5694444444444444,0.5931884734750238,0.3189695222790161,0.8772302515471629,0.9722222222222222,0.9229696855320932,0.7097281820964246,1.15330444683785,0.0,0.007402358357467996,0.0,0.5889026259441201,1.1527777777777777,1.0487666398371713,0.5942169730172289,1.5231745996220993,27.195833333333333,25.357244648406347,18.02955608623529,31.54055013807738,65.48243795923588,37.85703053930441,83.2718483922882,5.597222222222222,5.080332519621738,3.803188713031947,6.378702355926793,8.347222222222221,7.915478793516865,5.329633771180701,10.585309904308902,1.2638888888888888,1.4201743988749396,0.6628692185621046,2.217283015936171,1.9583333333333333,2.086897523865133,1.1573744527832452,3.0460414694328053,0.6418225166344657,0.6805194709535336,-1.229562590004916,1.1922958505113421,-1.5929428200617657,-1.447482232079976,1.0038669453668831,-2.29391455705274,1.3742385386973872,2.5566940194864842,-1.1624232501559844,-1.5992300952932852,24.93199008790142,2,1,unknown,ROSTER_CHANGE
Kelly Oubre Jr.,oubreke01,IND,SF,31.148528405201915,50.0,14.1,12.783749679861174,9.297631465862825,16.32270937257838,5.04,4.583747931420036,3.2628752386147957,5.883244308574363,1.6,1.7103371080416627,0.8123746363911051,2.673778276759405,1.36,1.1416194618595528,0.8674005106635451,1.425661239931692,0.48,0.44004464614962924,0.2268031427139606,0.6703794074553859,1.72,1.604746235760608,1.0766669637961912,2.18624650334726,1.38,1.219878822498211,0.7653291556782684,1.694286782283139,31.484,28.519396086687347,21.52891089197903,34.418160084798295,60.669842954110266,34.56859594355433,77.47776867361488,5.08,4.654154061246567,3.377010254656776,5.952523897551622,10.88,9.960452207543785,7.374607185207621,12.630283318335822,2.22,1.9153856146707002,1.1580804343578652,2.712494231731932,2.9,2.4903463124448733,1.5608232413629854,3.4494902580125455,0.46726332944217464,0.7691241997544868,-0.85507912602693,-0.24767981278321954,-1.1297012543134977,0.602186943261047,-0.24259847565724887,-0.22130539058665616,1.1013741437263185,-0.18318791490871136,-0.4532554078639255,-1.6292462951528235,24.37486636115705,2,1,same,ROSTER_CHANGE
Shaedon Sharpe,sharpsh01,POR,SG,23.67693360711841,50.0,20.84,18.903218378827873,15.417100164829524,22.44217807154508,4.34,4.232639736097882,2.9794398378006903,5.465558500001418,2.64,2.9449263138325485,2.0469638421819907,3.908367482550291,1.4,1.2558170152764854,0.9815980640804777,1.5398587933486245,0.12,0.21592877293850826,0.002687269502839623,0.4462635342442649,2.06,2.032342973646704,1.5042637016822873,2.613843241233356,2.94,2.4654370256647526,2.01088735884481,2.939844985449681,29.421999999999997,28.80932104511825,22.324640901604038,34.281272805889074,58.52394686785034,34.70894047135769,73.85964551703339,7.84,7.189046926571669,5.911903119981878,8.487416762876725,17.36,15.854906880132043,13.26906185779588,18.52473799092408,3.1,3.016358870378022,2.259053690065187,3.8134674874392536,3.94,3.8408270999753396,2.9113040288934515,4.799971045543011,0.45342725636442194,0.7853409674175098,0.47474719490339223,-0.4169136024635707,-0.4590806385241475,1.0289812165524241,-0.8210582022796468,0.33351622987400026,-0.8848578137114752,-0.6462054315721636,-0.2893573394714398,-1.6802283866926269,30.349575871874382,2,0,,
Andrew Nembhard,nembhan01,IND,PG,27.044490075290895,57.0,16.94736842105263,15.183990326909163,11.697872112910813,18.722950019626367,2.807017543859649,2.464745627329921,1.2115457290327292,3.697664391233457,7.666666666666667,7.213127140375998,6.315164668725441,8.17656830909374,0.8947368421052632,0.9728575755498191,0.6986386243538114,1.2568993536219581,0.14035087719298245,0.10389452115040326,0.0,0.3342292824561599,1.8771929824561404,1.8942764664561915,1.3661971944917748,2.4757767340428436,2.4035087719298245,2.1898060562018133,1.7352563893818709,2.6642140159867416,31.32982456140351,29.139375628836483,22.65469548532227,34.611327389607304,64.98603270058128,41.17102630408863,80.32173134976432,5.842105263157895,5.363965614132101,4.08682180754231,6.662335450437156,13.210526315789474,12.043303231046542,9.457458208710378,14.713134341838579,3.3859649122807016,3.075463366626366,2.318158186313531,3.872571983687598,4.105263157894737,3.765128618275691,2.8356055471938033,4.724272563843363,0.44538989936783163,0.8168282357469187,-0.33348103540344004,-1.2690367478827598,1.859377560513439,-0.028532406424819787,-1.1102269333165713,0.15437014089895187,-0.4453223198140056,-0.7140697244275989,0.18109138843613523,-1.7058300774206694,30.001826024167915,2,0,,
Devin Vassell,vassede01,SAS,SG,26.442162902121833,67.0,13.91044776119403,13.524502644971639,10.03838443097329,17.063462337688843,4.014925373134329,3.686294864333643,2.4330949660364514,4.919213628237179,2.4925373134328357,2.452216972266848,1.5542545006162902,3.4156581409845903,0.8507462686567164,0.8634708483971164,0.5892518972011087,1.1475126264692554,0.373134328358209,0.34433756382639064,0.131096060390722,0.5746723251321473,2.4776119402985075,2.3922164136790602,1.8641371417146435,2.9737166812657123,0.8955223880597015,1.0288741365159066,0.5743244696959642,1.5032820963008346,30.51194029850746,29.25085567034841,22.7661755268342,34.722807431119236,67.38889235509998,43.573885958607335,82.0,4.925373134328358,4.848556499615558,3.571412693025767,6.146926335920613,11.26865671641791,10.99846752016532,8.412622497829156,13.668298630957358,1.5820895522388059,1.6988319070824673,0.9415267267696323,2.495940524143699,1.9402985074626866,2.1091970662072757,1.1796739951253878,3.0683410117749474,0.44083927972018766,0.8054401052895829,-0.694105545023499,-0.6802512697494406,-0.7267170640623779,-0.43734702045084667,-0.489625568755538,0.8004645189245355,1.4059601601436478,-0.7625390383213573,-0.12563927655668114,-1.7098001038515571,24.220933040726894,2,0,,
Julian Champagnie,champju02,SAS,SF,25.593429158110883,82.0,11.109756097560975,11.298962379194968,7.812844165196619,14.837922071912173,5.7682926829268295,5.303015725500917,4.049815827203726,6.535934489404453,1.548780487804878,1.7514160378644592,0.8534535662139016,2.7148572065822014,0.7560975609756098,0.7614644946095138,0.4872455434135061,1.0455062726816529,0.4634146341463415,0.41887823195275536,0.20563672851708673,0.649212993258512,2.3780487804878048,2.3145405091160223,1.7864612371516055,2.8960407767026743,0.8414634146341463,0.952306044909247,0.49775637808930445,1.426714004694175,27.63170731707317,26.33328694144822,19.848606797934007,31.805238702219043,68.81608501895732,45.001078622464675,82.0,3.6707317073170733,3.9204693908734853,2.6433255842836942,5.21883922717854,8.402439024390244,8.890756001484243,6.3049109791480795,11.56058711227628,1.3902439024390243,1.44738261154284,0.6900774312300051,2.2444912286040717,1.646341463414634,1.7503408957737143,0.8208178246918265,2.7094848413413866,0.4409601827132578,0.8269146970385128,-1.1777393651000394,0.09900652552810235,-1.1073874538327266,-0.8185787222976895,-0.29723056393582487,0.6996773345941161,1.5280596253332621,-0.6397885221803651,-0.0060011557215754715,-1.719982297612741,22.87842744137032,2,0,,
Kyle Filipowski,filipky01,UTA,C,23.236139630390145,77.0,11.415584415584416,12.115642022109181,8.629523808110832,15.654601714826386,7.1688311688311686,7.0530121791302,5.799812280833009,8.285930943033737,2.5714285714285716,2.861738206676182,1.9637757350256242,3.8251793753939243,0.948051948051948,0.93869423088423,0.6644752796882223,1.2227360089563692,0.5064935064935064,0.5805459871972725,0.36730448376160385,0.8108807485030292,0.961038961038961,0.9955162684186094,0.4674369964541928,1.5770165360052615,1.6233766233766234,1.7315542493873484,1.277004582567406,2.2059622091722764,23.39090909090909,23.633534883344385,17.148854739830174,29.10548664411521,65.23177033138394,41.41676393489129,80.56746898056699,4.194805194805195,4.239541084812318,2.962397278222527,5.537910921117373,8.532467532467532,8.675804391629566,6.0899593692934015,11.345635502421603,2.064935064935065,2.159685533588875,1.40238035327604,2.9567941506501065,2.7532467532467533,2.8580656737367747,1.9285426026548869,3.817209619304447,0.4886625946641485,0.755645873863072,-1.0002661009425349,0.9425030195450609,-0.5042678630567119,-0.15621219835975805,0.12004592863239355,-1.0118024355007853,0.28542986899141765,0.1900385632258669,-0.62888573994028,-1.7634169574053309,27.69803035193685,2,0,,
Collin Sexton,sextoco01,LAL,SG,28.076659822039698,68.0,15.441176470588236,15.444145024535512,11.958026810537163,18.98310471725272,2.2794117647058822,2.6380250992770113,1.2720372101330721,3.981906551931865,3.2794117647058822,3.485649953255511,2.587687481604953,4.449091121973253,1.1176470588235294,1.0697168250989149,0.7954978739029072,1.353758603171054,0.14705882352941177,0.19794954558648073,0.0,0.4282843068922374,1.6470588235294117,1.6637816732351212,1.1357024012707044,2.2452819408217732,2.073529411764706,2.0227248762892813,1.5681752094693389,2.4971328360742095,23.724999999999998,25.059360841420624,17.731672279249565,31.242666331091655,63.321442035788166,35.696034615856696,81.11085246884049,5.294117647058823,5.385329656713618,4.108185850123827,6.683699493018673,10.911764705882353,11.143405317086145,8.557560294749981,13.813236427878183,3.2058823529411766,3.0348068710207095,2.2775016907078744,3.831915488081941,3.75,3.6019103001233663,2.6723872290414787,4.561054245691039,0.48327504057097437,0.842554816236475,-0.27694662344123716,-1.1855162203014833,-0.16536316688191927,0.3334628534204313,-0.8674639244175811,-0.14470485980117972,-0.17888597168912249,0.163340932503042,0.5281295479081943,-1.7939474327008553,25.618524309318097,2,1,unknown,ROSTER_CHANGE
Zach LaVine,lavinza01,SAC,SG,31.89869952087611,39.0,19.17948717948718,17.278792851925303,13.792674637926954,20.81775254464251,2.769230769230769,2.52937448632909,1.2761745880318982,3.762293250232626,2.282051282051282,2.1718110497391425,1.2738485780885849,3.135252218456885,0.717948717948718,0.7045916534838477,0.43037270228783997,0.9886334315559868,0.2564102564102564,0.24856617401303485,0.03532467057736621,0.4789009353187915,2.5384615384615383,2.353678612341479,1.825599340377062,2.935178879928131,1.8974358974358974,1.6198948980350623,1.1653452312151198,2.0943028578199905,31.387179487179484,29.399541102586866,22.914860959072655,34.87149286335769,58.89090142680895,35.0758950303163,74.226600075992,6.717948717948718,6.217355879726697,4.940212073136906,7.515725716031752,14.025641025641026,13.021690769437715,10.43584574710155,15.691521880229752,3.2051282051282053,2.875419814148234,2.118114633835399,3.6725284312094657,3.641025641025641,3.3667717644004966,2.437248693318609,4.325915709968169,0.47746149020210277,0.8540584320423172,0.12174206842388176,-1.237885704196323,-0.879031689489584,-1.0311314624568806,-0.7368186442656035,0.7504603830351653,0.46348768390432826,0.06375462405031528,0.6278550076242931,-1.8575677333704075,24.811337394584513,2,0,,
Ace Bailey,baileac01,UTA,SF,20.470910335386723,72.0,13.791666666666666,15.889395730690223,12.403277516691874,19.428355423407428,4.194444444444445,4.537286123820094,3.284086225522902,5.770204887723629,1.8194444444444444,2.2522458242569927,1.354283352606435,3.215686992974735,0.8333333333333334,0.8933708597318113,0.6191519085358036,1.1774126378039504,0.6805555555555556,0.6675715207238223,0.4543300172881537,0.897906282029579,1.9027777777777777,1.957825639288767,1.4297463673243502,2.539325906875419,1.4861111111111112,1.6910800649969555,1.236530398177013,2.1654880247818835,27.608333333333334,27.749677152832536,21.264997009318325,33.22162891360336,64.34991200180114,40.534905605308495,79.68561065098419,5.486111111111111,5.715171089602348,4.438027283012557,7.013540925907403,12.38888888888889,12.829201471247865,10.243356448911701,15.499032582039902,0.9166666666666666,1.4242161437734113,0.6669109634605763,2.221324760834643,1.2222222222222223,1.8721974672945736,0.9426743962126858,2.831341412862246,0.44548143564592785,0.7607189779139486,-0.1801888593959161,-0.2700743563464169,-0.8353400568679598,-0.32560072442991206,0.34466529901279713,0.23682740010118655,0.3499721106008844,-0.7496627202869062,-0.4775656872197742,-1.906967594832017,27.70425489202977,1,0,,
Moses Moody,moodymo01,GSW,SG,24.673511293634498,60.0,12.133333333333333,12.590140754021734,9.104022540023385,16.12910044673894,3.3333333333333335,3.29497114739071,2.041771249093518,4.5278899112942455,1.6333333333333333,1.9429752864858334,1.0450128148352757,2.906416455203576,0.9666666666666667,0.9358107821456553,0.6615918309496476,1.2198525602177943,0.5666666666666667,0.5144653646691899,0.3012238612335213,0.7448001259749466,2.5166666666666666,2.416831903950173,1.8887526319857564,2.998332171536825,0.95,1.1318076922871099,0.6772580254671674,1.6062156520720379,25.663333333333334,25.81783399140859,19.33315384789438,31.289785752179416,63.83775102490874,40.02274462841609,79.17344967409178,4.083333333333333,4.299544326676051,3.0224005200862596,5.597914162981105,9.283333333333333,9.676705946807692,7.090860924471528,12.346537057599729,1.45,1.5324447365709848,0.7751395562581498,2.3295533536322166,1.8833333333333333,1.9827753667531156,1.0532522956712278,2.9419193123207874,0.44431900176675865,0.7728786438780669,-0.897152426539409,-0.8688688995637764,-1.00333374862613,-0.16698860619101777,-0.05051306968819359,0.8324039725980348,1.2418169531496244,-0.6203732274837029,-0.39236755356424474,-1.925376605908815,22.67758980877676,2,0,,
Wendell Carter Jr.,cartewe01,ORL,C,27.797399041752225,78.0,11.820512820512821,10.678189672352595,7.1920714583542456,14.2171493650698,7.397435897435898,6.857494738773282,5.60429484047609,8.090413502676817,1.9743589743589745,2.038508948904177,1.1405464772536196,3.0019501176219197,0.7692307692307693,0.7480403859779313,0.4738214347819236,1.0320821640500704,0.6282051282051282,0.622873370190222,0.40963186675455343,0.8532081314959787,0.9230769230769231,0.9069886059315573,0.37890933396714066,1.4884888735182096,1.2820512820512822,1.2374471199771755,0.782897453157233,1.7118550797621035,29.33974358974359,27.196198258148016,20.711518114633805,32.66815001891884,67.13655303801818,43.32154664152553,82.0,4.17948717948718,3.8314019982201826,2.5542581916303915,5.129771834525237,8.166666666666666,7.572030369774656,4.986185347438491,10.241861480566692,2.5384615384615383,2.2528481353759333,1.4955429550630983,3.049956752437165,3.2051282051282053,2.851956570712294,1.922433499630406,3.811100516279966,0.5059940083592408,0.7899307298404163,-1.312639946422327,0.8482638140208383,-0.9514405008809742,-0.8687490851169619,0.22929605020534505,-1.1266701526856255,1.073358821919773,0.4081831461784178,-0.24000677512690718,-1.940404627908422,24.840240930764082,2,0,,
CJ McCollum,mccolcj01,ATL,PG,35.370294318959616,76.0,18.736842105263158,16.338480038428422,12.852361824430073,19.87743973114563,3.3157894736842106,2.859400110881781,1.6062002125845891,4.092318874785317,3.8552631578947367,3.789673119876153,2.8917106482255956,4.7531142885938955,0.8421052631578947,0.8328802686889426,0.5586613174929349,1.1169220467610819,0.4605263157894737,0.35872684847227254,0.1454853450366039,0.5890616097780292,2.513157894736842,2.288332952122416,1.7602536801579993,2.869833219709068,1.7763157894736843,1.6502139643389435,1.195664297519001,2.1246219241238715,29.781578947368423,27.715284586824367,21.230604443310156,33.18723634759519,63.85434284271748,40.03933644622482,79.19004149190053,6.907894736842105,5.984481696282387,4.707337889692596,7.282851532587442,15.18421052631579,13.121715881756591,10.535870859420427,15.791546992548628,2.4078947368421053,2.2394920606563526,1.4821868803435176,3.0366006777175842,3.1184210526315788,2.895470235648473,1.9659471645665854,3.854614181216145,0.45607462851735286,0.7734467559307489,-0.08259801252258052,-1.0788136919824498,-0.00021981210687596148,-0.551674200372515,-0.4524857555719009,0.665672119045954,0.41513932229477263,-0.48912414718880054,-0.42857880031144874,-2.002682978715845,27.378877238445494,2,0,,
Tobias Harris,harrito02,SAS,PF,34.548939082819984,63.0,13.26984126984127,11.830823576326933,8.344705362328584,15.369783269044138,5.126984126984127,4.677740775339746,3.311752886195807,6.0216222279946,2.492063492063492,2.3530204754538784,1.4550580038033207,3.316461644171621,0.9206349206349206,0.8455412061607371,0.5713222549647294,1.1295829842328762,0.4126984126984127,0.3972059010440133,0.18396439760834468,0.62754066234977,1.3015873015873016,1.2932989729105562,0.7652197009461396,1.8747992404972083,1.0,1.0160422670961986,0.5614926002762561,1.4904502268811266,27.70952380952381,25.88412850028623,18.556439938115172,32.067433989957266,61.69780155816362,34.07239413823215,79.48721199121594,4.904761904761905,4.4275010760267355,3.1503572694369444,5.72587091233179,10.46031746031746,9.441717594898142,6.855872572561978,12.11154870569018,2.1587301587301586,1.8417749655398414,1.0844697852270064,2.638883582601073,2.492063492063492,2.1788154053371227,1.249292334255235,3.1379593509047945,0.4689296234002114,0.8453102364836952,-1.0621602104673789,-0.20237535851159172,-0.780599939001532,-0.5043560622357579,-0.353168460851013,-0.6254190326054403,1.4264225271773985,-0.14949847432640578,0.22496579120681867,-2.0261892196149027,23.685842274433497,2,1,unknown,ROSTER_CHANGE
Jrue Holiday,holidjr01,POR,PG,36.64065708418891,53.0,16.32075471698113,13.312876305400286,9.826758091401937,16.85183599811749,4.622641509433962,3.7063339844625545,2.4531340861653623,4.939252748366091,6.0754716981132075,5.704707329699907,4.80674485804935,6.66814849841765,1.0188679245283019,0.936127343255759,0.6619083920597513,1.2201691213278982,0.11320754716981132,0.08243094045538366,0.0,0.3127657017611403,2.5849056603773586,2.3930564740744296,1.8649772021100128,2.9745567416610816,2.7547169811320753,2.2611272285438733,1.8065775617239308,2.7355351883288015,29.439622641509434,26.310344324034943,19.825664180520732,31.78229608480577,58.410112134505226,34.59510573801258,73.74581078368827,6.037735849056604,5.192044076659238,3.914900270069447,6.490413912964293,13.377358490566039,11.447703351761374,8.86185832942521,14.117534462553412,1.6603773584905661,1.3229783323477138,0.5656731520348788,2.1200869494089454,1.9811320754716981,1.614922844904332,0.6853997738224442,2.574066790472004,0.45354460341255926,0.8192207674330639,-0.740094223192838,-0.6705924344204507,1.0400139879505055,-0.16580551193990234,-1.1656260304143609,0.8015545264679695,-0.5590547743774209,-0.5009184343919258,-0.07803598857766249,-2.0385588828960866,27.112085703894767,2,0,,
Isaiah Hartenstein,harteis01,OKC,C,28.744695414099933,47.0,9.191489361702128,8.059299380349758,4.573181166351409,11.598259073066963,9.425531914893616,8.740341633033365,7.4871417347361735,9.973260396936901,3.5319148936170213,3.135886114946463,2.2379236432959058,4.099327283664206,1.0212765957446808,0.9115224237147054,0.6373034725186977,1.1955642017868446,0.7659574468085106,0.7570619183523367,0.5438204149166681,0.9873966796580934,0.0,0.0,0.0,0.5764144015259803,1.7446808510638299,1.5620360972846707,1.1074864304647283,2.0364440570695987,24.200000000000003,22.8241013521233,16.33942120860909,28.296053112894125,59.3086063195774,35.493599923084744,74.64430496876045,3.9148936170212765,3.2102416585442706,1.9330978519544797,4.508611494849325,6.297872340425532,5.505235564470945,2.919390542134781,8.175066675262983,1.3617021276595744,1.3951011822556327,0.6377960019427977,2.1922097993168643,2.234042553191489,2.09984776977337,1.1703246986914821,3.058991715341042,0.5831252125271729,0.6643820577556446,-1.881752954962159,1.755794084031052,-0.35535254920233283,-0.2577622872009011,0.5756466668463692,-2.303519374150795,0.5557523398451695,1.0992939702231925,-1.302303338562544,-2.114203443132949,26.695255441325944,2,0,,
Justin Champagnie,champju01,WAS,SF,25.593429158110883,69.0,8.652173913043478,10.51676215851013,7.03064394451178,14.055721851227334,5.565217391304348,5.553058392179373,4.299858493882181,6.785977156082908,1.2173913043478262,1.7102774288507514,0.8123149572001938,2.673718597568494,0.855072463768116,0.8475627538926703,0.5733438026966626,1.1316045319648094,0.6231884057971014,0.5885911200688443,0.3753496166331757,0.818925881374601,0.7681159420289855,0.962180369094381,0.43410109712996436,1.5436806366810332,0.6521739130434783,0.9182962505608874,0.46374658374094485,1.3927042103458154,19.96086956521739,21.18422319367436,14.699543050160148,26.656174954445184,63.0677348932442,39.252728496751544,78.40343354242725,3.36231884057971,3.826232581450144,2.549088774860353,5.124602417755199,6.695652173913044,7.709598938500709,5.123753916164544,10.379430049292745,1.1594202898550725,1.3661811919810742,0.6088760116682392,2.163289809042306,1.4782608695652173,1.7453429515677166,0.8158198804858288,2.7044868971353884,0.4962946337380079,0.7827580194218744,-1.3477198802189168,0.2195268341610288,-1.1297336716516464,-0.49680086539170426,0.1408110145446545,-1.055056922833915,1.5822934140304628,0.2702919224416474,-0.3127955672647911,-2.12918372218318,23.136013743725158,2,0,,
Sandro Mamukelashvili,mamuksa01,LAL,C,27.696098562628336,80.0,11.1625,10.400841054738256,6.914722840739907,13.939800747455461,4.9375,5.017860474885474,3.651872585741535,6.3617419275403275,1.8875,2.070685577285629,1.1727231056350715,3.0341267460033716,0.8,0.7855712044373212,0.5113522532413135,1.0696129825094602,0.5125,0.5383551758832972,0.32511367244762857,0.7686899371890539,1.4375,1.331725707241532,0.8036464352771154,1.9132259748281841,0.8375,0.9830693686869361,0.5285197018669936,1.457477328471864,21.88375,21.93316689541455,14.605478333243493,28.116472385085583,65.2290568691928,37.60364944926133,83.01846730224513,4.125,3.9392635409171404,2.6621197343273497,5.2376333772221955,7.8875,7.639870808421187,5.054025786085022,10.309701919213223,1.475,1.4812320224324875,0.7239268421196525,2.2783406394937193,1.975,1.9626563485445787,1.033133277462691,2.9218002941122507,0.5156191301788788,0.7547077834236775,-1.3729107819998445,-0.038438012514148356,-0.9339623711209045,-0.7284839225882623,0.011148308713840328,-0.5755590100151781,1.4790028276268912,0.5583007309623074,-0.533005410578867,-2.133907641514166,22.51701176280419,2,1,unknown,ROSTER_CHANGE
Toumani Camara,camarto01,POR,PF,26.73511293634497,82.0,13.414634146341463,11.57671718823026,8.090598974231911,15.115676880947465,5.134146341463414,4.527467504849435,3.274267606552243,5.7603862687529706,2.451219512195122,2.3485796165390256,1.450617144888468,3.312020785256768,1.146341463414634,1.0382865949084048,0.7640676437123971,1.322328372980544,0.4268292682926829,0.404658095071682,0.19141659163601335,0.6349928563774386,2.6707317073170733,2.398224276676209,1.8701450047117922,2.979724544262861,1.7560975609756098,1.5112972948796344,1.056747628059692,1.9857052546645624,33.30365853658537,29.2453686817381,22.76068853822389,34.71732044250892,69.48911645318906,45.674110056696406,82.0,4.780487804878049,4.1918087751908635,2.9146649686010724,5.490178611495918,10.865853658536585,9.464379296074517,6.878534273738353,12.134210406866554,1.1829268292682926,1.1209506708572612,0.3636454905444262,1.9180592879184928,1.670731707317073,1.5415427229664362,0.6120196518845484,2.500686668534108,0.4429037176193345,0.7271615986744647,-1.117380259760964,-0.27480692060999773,-0.7830121839216586,0.2159976201280476,-0.33393379416624214,0.8082599298532119,0.6366630757407684,-0.6361425582430442,-0.6514841417546696,-2.135839232734549,23.350084393918742,2,0,,
Cedric Coward,cowarce01,MEM,SG,23.392197125256672,62.0,13.596774193548388,13.75200583403966,10.26588762004131,17.290965526756864,5.870967741935484,5.376359833730907,4.123159935433716,6.609278597634443,2.7580645161290325,2.8692094229296066,1.971246951279049,3.832650591647349,0.6451612903225806,0.7221438312741664,0.44792488007815867,1.0061856093463055,0.43548387096774194,0.41302710433090795,0.1997856008952393,0.6433618656366646,1.5,1.5953422668495945,1.0672629948851777,2.1768425344362465,1.6935483870967742,1.7229800737285992,1.2684304069086567,2.197388033513527,25.77258064516129,25.43045749145686,18.94577734794265,30.902409252227685,62.54645021791589,38.73144382142324,77.88214886709893,4.919354838709677,4.993452957757162,3.716309151167371,6.291822794062217,10.451612903225806,10.613572553669597,8.027727531333433,13.283403664461634,2.2580645161290325,2.370993884971487,1.613688704658652,3.1681025020327187,2.6774193548387095,2.861419790254152,1.9318967191722642,3.820563735821824,0.47047805369085616,0.8286074951487264,-0.6446666568126113,0.13435831039629179,-0.5002095482576955,-0.965533130964173,-0.31233275922467985,-0.23350736690612933,0.2991026958884645,-0.119069696158363,0.19954405938765643,-2.142314092651239,26.189984501997785,1,0,,
Collin Murray-Boyles,murraco01,TOR,PF,21.645448323066393,57.0,8.491228070175438,10.099954079087974,6.613835865089625,13.638913771805178,5.0,5.425301300948647,4.172101402651455,6.658220064852182,1.8596491228070176,2.085811318806795,1.1878488471562372,3.0492524875245373,0.9122807017543859,0.9262059819484739,0.6519870307524662,1.210247760020613,0.9298245614035088,0.8892657196222284,0.6760242161865598,1.1196004809279851,0.2982456140350877,0.4511930760681892,0.0,1.0326933436548413,1.0350877192982457,1.2419420240417016,0.7873923572217592,1.7163499838266296,21.849122807017544,23.12084252415854,16.63616238064433,28.592794284929365,61.872557740986785,38.05755134449413,77.20825639016984,3.473684210526316,4.020986331911108,2.743842525321317,5.319356168216163,6.0,7.256628652429182,4.670783630093018,9.926459763221219,1.2456140350877194,1.6208801077925752,0.8635749274797402,2.4179887248538066,1.894736842105263,2.328613164117027,1.399090093035139,3.2877571096846987,0.5541121813591865,0.696071006026107,-1.4382967557711344,0.15794804734952686,-0.92574616928987,-0.20288494194961793,0.9168745042382483,-1.7180806852535362,1.0661910138832784,1.075436138514493,-1.1186051177099614,-2.187163965988573,23.943505699106947,1,0,,
